service_rh;id_nat_frt;cle_frt_mini;surface_cadastrale;domanial;cadre_legal_gestion;date_expiration_contrat;code_chorus;classement_agricole;type_copropriete;proprio_categorie;proprio_cclient;proprio_mot_dir;libelle_article;libelle_strict;libelle_usage;representant_categorie;representant_cclient;representant_mot_dir;representant_commentaire;representant_lib;representant_cp;representant_commune;regroupement_id_nat_frt;regroupement_libelle;foret_commentaire;departement_majoritaire;date_debut_validite;date_fin_validite
8025;F08510H;FERR;334.2097;NON;RF;;;MONTAGNE;X;21;21680090400015;CFOFERRETT;de;ferrette;Forêt communale de Ferrette;2;21680090400015;CFOFERRETT;;COMMUNE de FERRETTE ;68480;FERRETTE;;;;68;01/01/1964;31/12/9999
8025;F08777O;FESSENHE;96.4755;NON;RF;;;PLAINE;X;21;21680091200018;CFOFESSEN;de;fessenheim;Forêt communale de Fessenheim;;21680091200018;CFOFESSEN;Modification le 30/01/2013 : le représentant indiqué était jusqu'alors la commune de Fessenheim-le-Bas (67) au lieu de Fessenheim (68);COMMUNE de FESSENHEIM ;68740;FESSENHEIM;;;;68;01/01/1964;31/12/9999
8025;F08511I;FISL;294.1524;NON;RF;;;MONTAGNE;X;21;21680092000011;CFOFISLIS;de;fislis;Forêt communale de Fislis;2;21680092000011;CFOFISLIS;;COMMUNE de FISLIS ;68480;FISLIS;;;;68;01/01/1964;31/12/9999
8025;F08938T;FLAXLAND;47.5288;NON;RF;;;PLAINE;X;21;21680093800013;CFOFLAXLAN;de;flaxlanden ;Forêt communale de Flaxlanden ;2;21680093800013;CFOFLAXLAN;;COMMUNE de FLAXLANDEN ;68720;FLAXLANDEN;;;;68;01/01/1964;31/12/9999
8025;F08673O;FOLG;35.1639;NON;RF;;;PLAINE;X;21;21680094600016;CFOFOLGENS;de;folgensbourg;Forêt communale de Folgensbourg;2;21680094600016;CFOFOLGENS;;COMMUNE de FOLGENSBOURG ;68220;FOLGENSBOURG;;;;68;01/01/1964;31/12/9999
8025;F08630X;FRAN;13.402;NON;RF;;;PLAINE;X;21;21680096100015;CFOFRANKEN;de;franken ;Forêt communale de Franken ;2;21680096100015;CFOFRANKEN;;COMMUNE de FRANKEN ;68130;FRANKEN;;;;68;01/01/1964;31/12/9999
8025;F08402D;FRIE;251.4038;NON;RF;;;PLAINE;X;21;21680098700010;CFOFRIESEN;de;friesen ;Forêt communale de Friesen ;2;21680098700010;CFOFRIESEN;;COMMUNE de FRIESEN ;68580;FRIESEN;;;;68;01/01/1964;31/12/9999
8025;F08856P;FROENING;63.1821;NON;RF;;;PLAINE;X;21;21680099500013;CFOFROENIN;de;froeningen ;Forêt communale de Froeningen ;2;21680099500013;CFOFROENIN;;COMMUNE de FROENINGEN ;68720;FROENINGEN;;;;68;01/01/1964;31/12/9999
8025;F08631Y;FULLEREN;185.768;NON;RF;;;PLAINE;X;21;21680100100019;CFOFULLERE;de;fulleren ;Forêt communale de Fulleren ;2;21680100100019;CFOFULLERE;;COMMUNE de FULLEREN ;68210;FULLEREN;;;;68;01/01/1964;31/12/9999
8025;F08596P;GALFINGU;59.8226;NON;RF;;;PLAINE;X;21;21680101900011;CFOGALFING;de;galfingue ;Forêt communale de Galfingue ;2;21680101900011;CFOGALFING;;COMMUNE de GALFINGUE ;68990;GALFINGUE;;;;68;01/01/1964;31/12/9999
8025;F08807S;GEISHOUS;387.7469;NON;RF;;;MONTAGNE;X;21;21680102700014;CFOGEISHOU;de;geishouse;Forêt communale de Geishouse;2;21680102700014;CFOGEISHOU;;COMMUNE de GEISHOUSE ;68690;GEISHOUSE;;;;68;01/01/1964;31/12/9999
8025;F08575U;GILDWILL;61.9342;NON;RF;;;PLAINE;X;21;21680105000016;CFOGILDWIL;de;gildwiller ;Forêt communale de Gildwiller ;2;21680105000016;CFOGILDWIL;;COMMUNE de GILDWILLER ;68210;GILDWILLER;;;;68;01/01/1964;31/12/9999
8025;F08709Y;GOLDBACH;342.3109;NON;RF;;;MONTAGNE;X;21;21680106800018;CFOGOLDBAC;de;goldbach-altenbach;Forêt communale de Goldbach-Altenbach;2;21680106800018;CFOGOLDBAC;;COMMUNE de GOLDBACH-ALTENBACH ;68760;GOLDBACH ALTENBACH;;;;68;01/01/1964;31/12/9999
8025;F08916X;GOMMERSD;1.85;NON;RF;;;PLAINE;X;21;21680107600011;CFOGOMMERS;de;gommersdorf ;Forêt communale de Gommersdorf ;2;21680107600011;CFOGOMMERS;;COMMUNE de GOMMERSDORF ;68210;GOMMERSDORF;;;;68;01/01/1964;31/12/9999
8025;F49159S;GRENTZIN;5.252;NON;RF;;;PLAINE;X;21;20005871700014;CFONILLTAL;de;grentzingen;Forêt communale de Grentzingen;;20005871700014;CFONILLTAL;;COMMUNE DE L'ILLTAL ;68960;OBERDORF;;;;68;05/10/2011;31/12/9999
8025;F08642J;GUEVENAT;35.5787;NON;RF;;;PLAINE;X;21;21680114200011;CFOGUEVENA;de;guevenatten ;Forêt communale de Guevenatten ;2;21680114200011;CFOGUEVENA;;COMMUNE de GUEVENATTEN ;68210;GUEVENATTEN;;;;68;01/01/1964;31/12/9999
8025;F08284P;GUEWENHE;238.5289;NON;RF;;;PLAINE;X;21;21680115900056;CFOGUEWENH;de;guewenheim;Forêt communale de Guewenheim;;21680115900056;CFOGUEWENH;;COMMUNE de GUEWENHEIM ;68116;GUEWENHEIM;;;;68;01/01/1964;31/12/9999
8025;F08313S;HAGEB;12.3014;NON;RF;;;PLAINE;X;21;21680120900018;CFOHAGENTB;d';hagenthal-le-bas;Forêt communale d'Hagenthal-Le-Bas;2;21680120900018;CFOHAGENTB;;COMMUNE de HAGENTHAL-LE-BAS ;68220;HAGENTHAL-LE-BAS;;;;68;01/01/1964;31/12/9999
8025;F08371Y;HAGEH;57.231;NON;RF;;;PLAINE;X;21;21680121700011;CFOHAGENTH;de;hagenthal-le-haut;Forêt communale de Hagenthal-Le-Haut;2;21680121700011;CFOHAGENTH;;COMMUNE de HAGENTHAL-LE-HAUT ;68220;HAGENTHAL-LE-HAUT;;;;68;01/01/1964;31/12/9999
8025;F08808T;HAGENBAC;69.5412;NON;RF;;;PLAINE;X;21;21680119100018;CFOHAGENBA;de;hagenbach ;Forêt communale de Hagenbach ;2;21680119100018;CFOHAGENBA;;COMMUNE de HAGENBACH ;68210;HAGENBACH;;;;68;01/01/1964;31/12/9999
8025;F08656X;HARTH;13141.3452;OUI;RF;;172950/344447;;X;1;11007001800012;MINAGRI;de la;harth;Forêt domaniale de la Harth;1;66204311600018;ONFDG;;ETABLISSEMENT DIRECTION GENERALE L'O.N.F.;75570;PARIS CEDEX 12;;;;68;01/01/1964;31/12/9999
8025;F08632Z;HAUS;39.6591;NON;RF;;;PLAINE;X;21;21680124100011;CFOHAUSGAU;d';hausgauen ;Forêt communale d'Hausgauen ;2;21680124100011;CFOHAUSGAU;;COMMUNE de HAUSGAUEN ;68130;HAUSGAUEN;;;;68;01/01/1964;31/12/9999
8025;F08297C;HECKEN;32.3133;NON;RF;;;PLAINE;X;21;21680125800015;CFOHECKEN;d';hecken ;Forêt communale d'Hecken ;2;21680125800015;CFOHECKEN;;COMMUNE de HECKEN ;68210;HECKEN;;;;68;01/01/1964;31/12/9999
8025;F08969Y;HEGE;70.2143;NON;RF;;;PLAINE;X;21;21680126600018;CFOHEGENHE;d';hégenheim;Forêt communale d'Hégenheim;2;21680126600018;CFOHEGENHE;;COMMUNE de HEGENHEIM ;68220;HEGENHEIM;;;;68;01/01/1964;31/12/9999
8025;F08643K;HEGLISE;5.0822;NON;RF;;;MONTAGNE;X;39;18680254200016;EGHUSSEREN;de l';église catholique d'husseren-wesserling;Forêt de l'Eglise Catholique D'Husseren-Wesserling;2;18680254200016;EGHUSSEREN;;CONSEIL FABRIQUE - EGLISE CATHOLIQUE D'HUSSEREN;68470;HUSSEREN-WESSERLING;;;;68;01/01/1964;31/12/9999
8025;F08285Q;HEIDWILL;45.1575;NON;RF;;;PLAINE;X;21;21680127400012;CFOHEIDWIL;d';heidwiller ;Forêt communale d'Heidwiller ;2;21680127400012;CFOHEIDWIL;;COMMUNE de HEIDWILLER ;68720;HEIDWILLER;;;;68;01/01/1964;31/12/9999
8025;F08415Q;HEIM;238.5873;NON;RF;;;PLAINE;X;21;21680128200015;CFOHEIMERS;de;heimersdorf ;Forêt communale de Heimersdorf ;2;21680128200015;CFOHEIMERS;;COMMUNE de HEIMERSDORF ;68560;HEIMERSDORF;;;;68;01/01/1964;31/12/9999
8025;F08473W;HEIMSBRU;103.2329;NON;RF;;;PLAINE;X;21;21680129000018;CFOHEIMSBR;d';heimsbrunn ;Forêt communale d'Heimsbrunn ;2;21680129000018;CFOHEIMSBR;;COMMUNE de HEIMSBRUNN ;68990;HEIMSBRUNN;;;;68;01/01/1964;31/12/9999
8025;F08480D;HEIW;9.2588;NON;RF;;;PLAINE;X;21;21680131600011;CFOHEIWILL;d';heiwiller ;Forêt communale d'Heiwiller ;2;21680131600011;CFOHEIWILL;;COMMUNE de HEIWILLER ;68130;HEIWILLER;;;;68;01/01/1964;31/12/9999
8025;F08902J;HESINGUE;38.6508;NON;RF;;;PLAINE;X;21;21680135700015;CFOHESINGU;d';hesingue ;Forêt communale d'Hesingue ;2;21680135700015;CFOHESINGU;;COMMUNE de HESINGUE ;68220;HESINGUE;;;;68;01/01/1964;31/12/9999
8025;F08702R;HIND;332.4625;NON;RF;;;PLAINE;X;21;21680137300012;CFOHINDLIN;d';hindlingen;Forêt communale d'Hindlingen;2;21680137300012;CFOHINDLIN;;COMMUNE de HINDLINGEN ;68580;HINDLINGEN;;;;68;01/01/1964;31/12/9999
8025;F08351E;HIRS;407.2555;NON;RF;;;PLAINE;X;21;21680138100015;CFOHIRSING;d';hirsingue ;Forêt communale d'Hirsingue ;2;21680138100015;CFOHIRSING;;COMMUNE de HIRSINGUE ;68560;HIRSINGUE;;;;68;01/01/1964;31/12/9999
8025;F08778P;HIRTZBAC;523.02;NON;RF;;;PLAINE;X;21;21680139900017;CFOHIRTZBA;d';hirtzbach ;Forêt communale d'Hirtzbach ;2;21680139900017;CFOHIRTZBA;;COMMUNE de HIRTZBACH ;68118;HIRTZBACH;;;;68;01/01/1964;31/12/9999
8025;F08332L;HIRTZFEL;615.4374;NON;RF;;;PLAINE;X;21;21680140700018;CFOHIRTZFE;de;hirtzfelden;Forêt communale de Hirtzfelden;2;21680140700018;CFOHIRTZFE;;COMMUNE de HIRTZFELDEN ;68740;HIRTZFELDEN;;;;68;01/01/1964;31/12/9999
8025;F08800L;HOCHSTAT;93.0862;NON;RF;;;PLAINE;X;21;21680141500011;CFOHOCHSTA;de;hochstatt ;Forêt communale de Hochstatt ;2;21680141500011;CFOHOCHSTA;;COMMUNE de HOCHSTATT ;68720;HOCHSTATT;;;;68;01/01/1964;31/12/9999
8025;F08286R;HOPITAL;51.6315;NON;RF;;;MONTAGNE;X;33;26680029100012;CHTHANN;de l';hôpital de thann;Forêt de l'Hôpital De Thann;2;26680029100012;CHTHANN;;CENTRE HOSPITALIER DE THANN ;68800;THANN;;;;68;01/01/1964;31/12/9999
8025;F08727Q;HUSSER;515.4461;NON;RF;;;MONTAGNE;X;21;21680151400011;CFOHUSSERW;d';husseren-wesserling;Forêt communale d'Husseren-Wesserling;2;21680151400011;CFOHUSSERW;;COMMUNE de HUSSEREN-WESSERLING ;68470;HUSSEREN-WESSERLING;;;;68;01/01/1964;31/12/9999
8025;F08298D;ILLFURTH;181.2639;NON;RF;;;PLAINE;X;21;21680152200014;CFOILLFURT;d';illfurth ;Forêt communale d'Illfurth ;2;21680152200014;CFOILLFURT;;COMMUNE d'ILLFURTH ;68720;ILLFURTH;;;;68;01/01/1964;31/12/9999
8025;F08542N;ILLZACH;6.85;NON;RF;;;PLAINE;X;21;21680154800019;CFOILLZACH;d';illzach;Forêt communale d'Illzach;2;21680154800019;CFOILLZACH;;COMMUNE d'ILLZACH ;68110;ILLZACH;;;;68;01/01/1964;31/12/9999
8025;F08385M;JETT;14.9626;NON;RF;;;PLAINE;X;21;21680158900013;CFOJETTING;de;jettingen ;Forêt communale de Jettingen ;2;21680158900013;CFOJETTING;;COMMUNE de JETTINGEN ;68130;JETTINGEN;;;;68;01/01/1964;31/12/9999
8025;F08814Z;KAPPELEN;45.7671;NON;RF;;;PLAINE;X;21;21680160500017;CFOKAPPELE;de;kappelen ;Forêt communale de Kappelen ;2;21680160500017;CFOKAPPELE;;COMMUNE de KAPPELEN ;68510;KAPPELEN;;;;68;01/01/1964;31/12/9999
8025;F08665G;KEMBS;5.4709;NON;RF;;;PLAINE;X;21;21680163900099;CFOKEMBS;de;kembs;Forêt communale de Kembs;;21680163900099;CFOKEMBS;;COMMUNE de KEMBS ;68680;KEMBS;;;;68;01/01/1964;31/12/9999
8025;F08645M;KIFF;137.775;NON;RF;;;MONTAGNE;X;21;21680165400015;CFOKIFFIS;de;kiffis;Forêt communale de Kiffis;2;21680165400015;CFOKIFFIS;;COMMUNE de KIFFIS ;68480;KIFFIS;;;;68;01/01/1964;31/12/9999
8025;F08716F;KINGERSH;85.5308;NON;RF;;;PLAINE;X;21;21680166200018;CFOKINGERS;de;kingersheim ;Forêt communale de Kingersheim ;2;21680166200018;CFOKINGERS;;COMMUNE de KINGERSHEIM ;68262;KINGERSHEIM CEDEX;;;;68;01/01/1964;31/12/9999
8025;F08657Y;KIRCHBER;125.6524;NON;RF;;;MONTAGNE;X;21;21680167000011;CFOKIRCHBE;de;kirchberg;Forêt communale de Kirchberg;2;21680167000011;CFOKIRCHBE;;COMMUNE de KIRCHBERG ;68290;KIRCHBERG;;;;68;01/01/1964;31/12/9999
8025;F08615I;KOES;178.6818;NON;RF;;;MONTAGNE;X;21;21680169600016;CFOKOESTLA;de;koestlach;Forêt communale de Koestlach;2;21680169600016;CFOKOESTLA;;COMMUNE de KOESTLACH ;68480;KOESTLACH;;;;68;01/01/1964;31/12/9999
8025;F08462L;KOETZING;14.9623;NON;RF;;;PLAINE;X;21;21680170400018;CFOKOETZIN;de;koetzingue ;Forêt communale de Koetzingue ;2;21680170400018;CFOKOETZIN;;COMMUNE de KOETZINGUE ;68510;KOETZINGUE;;;;68;01/01/1964;31/12/9999
8025;F08910R;KRUTH;1282.2847;NON;RF;;;MONTAGNE;X;21;21680171200011;CFOKRUTH;de;kruth;Forêt communale de Kruth;2;21680171200011;CFOKRUTH;;COMMUNE de KRUTH ;68820;KRUTH;;;;68;01/01/1964;31/12/9999
8025;F08705U;LANDSER;18.0238;NON;RF;;;PLAINE;X;21;21680174600019;CFOLANDSER;de;landser ;Forêt communale de Landser ;2;21680174600019;CFOLANDSER;;COMMUNE de LANDSER ;68440;LANDSER;;;;68;01/01/1964;31/12/9999
8025;F08806R;LARG;112.5219;NON;RF;;;PLAINE;X;21;21680176100018;CFOLARGITZ;de;largitzen ;Forêt communale de Largitzen ;2;21680176100018;CFOLARGITZ;;COMMUNE de LARGITZEN ;68580;LARGITZEN;;;;68;01/01/1964;31/12/9999
8025;F08305K;LDORF;149.3951;NON;RF;;;MONTAGNE;X;21;21680184500019;CFOLIEBSDO;de;liebsdorf;Forêt communale de Liebsdorf;2;21680184500019;CFOLIEBSDO;;COMMUNE de LIEBSDORF ;68480;LIEBSDORF;;;;68;01/01/1964;31/12/9999
8025;F09006J;LEIMBACH;37.9413;NON;RF;;;PLAINE;X;21;21680180300018;CFOLEIMBAC;de;leimbach;Forêt communale de Leimbach;2;21680180300018;CFOLEIMBAC;;COMMUNE de LEIMBACH ;68800;LEIMBACH;;;;68;01/01/1964;31/12/9999
8025;F08346Z;LEVO;106.1882;NON;RF;;;MONTAGNE;X;21;21680181100011;CFO68480LE;de;levoncourt;Forêt communale de Levoncourt;2;21680181100011;CFO68480LE;;COMMUNE de LEVONCOURT ;68480;LEVONCOURT;;;;68;01/01/1964;31/12/9999
8025;F08562H;LEYM;351.2494;NON;RF;;;PLAINE;X;21;21680182900013;CFOLEYMEN;de;leymen;Forêt communale de Leymen;2;21680182900013;CFOLEYMEN;;COMMUNE de LEYMEN ;68220;LEYMEN;;;;68;01/01/1964;31/12/9999
8025;F08755S;LIGS;312.8634;NON;RF;;;MONTAGNE;X;21;21680186000018;CFOLIGSDOR;de;ligsdorf;Forêt communale de Ligsdorf;2;21680186000018;CFOLIGSDOR;;COMMUNE de LIGSDORF ;68480;LIGSDORF;;;;68;01/01/1964;31/12/9999
8025;F08494R;LINS;139.5391;NON;RF;;;PLAINE;X;21;21680187800010;CFOLINSDOR;de;linsdorf;Forêt communale de Linsdorf;2;21680187800010;CFOLINSDOR;;COMMUNE de LINSDORF ;68480;LINSDORF;;;;68;01/01/1964;31/12/9999
8025;F08534F;LUEMSCHW;86.1169;NON;RF;;;PLAINE;X;21;21680191000011;CFOLUEMSCH;de;luemschwiller ;Forêt communale de Luemschwiller ;2;21680191000011;CFOLUEMSCH;;COMMUNE de LUEMSCHWILLER ;68720;LUEMSCHWILLER;;;;68;01/01/1964;31/12/9999
8025;F08544P;LUPP;3.5117;NON;AU;;;;X;92;42481025700099;LUPPACH;de la;maison de luppach;Forêt privée de la Maison De Luppach;2;42481025700099;LUPPACH;;CENTRE MEDICAL LUPPACH ;68480;BOUXWILLER;;;;68;01/01/1964;31/12/9999
8025;F08890X;LUTT;331.2997;NON;RF;;;MONTAGNE;X;21;21680194400010;CFOLUTTER;de;lutter;Forêt communale de Lutter;2;21680194400010;CFOLUTTER;;COMMUNE de LUTTER ;68480;LUTTER;;;;68;01/01/1964;31/12/9999
8025;F08518P;LUTTERBA;280.2778;NON;RF;;;PLAINE;X;21;21680195100015;CFOLUTTERB;de;lutterbach ;Forêt communale de Lutterbach ;2;21680195100015;CFOLUTTERB;;COMMUNE de LUTTERBACH ;68460;LUTTERBACH;;;;68;01/01/1964;31/12/9999
8025;F08824J;LWILL;124.3546;NON;RF;;;PLAINE;X;21;21680183700016;CFOLIEBENS;de;liebenswiller;Forêt communale de Liebenswiller;2;21680183700016;CFOLIEBENS;;COMMUNE de LIEBENSWILLER ;68220;LIEBENSWILLER;;;;68;01/01/1964;31/12/9999
8025;F08445U;MAGNY;59.1442;NON;RF;;;PLAINE;X;21;21680196900017;CFO68210MA;de;magny ;Forêt communale de Magny ;2;21680196900017;CFO68210MA;;COMMUNE de MAGNY ;68210;MAGNY;;;;68;01/01/1964;31/12/9999
8025;F08648P;MAGSTAH;13.4532;NON;RF;;;PLAINE;X;21;21680198500013;CFOMAGSTHA;de;magstatt-le-haut;Forêt communale de Magstatt-Le-Haut;;21680198500013;CFOMAGSTHA;;COMMUNE DE MAGSTATT LE HAUT ;68510;MAGSTATT LE HAUT;;;;68;01/01/1964;31/12/9999
8025;F08577W;MALMERSP;185.0146;NON;RF;;;MONTAGNE;X;21;21680199300017;CFOMALMERS;de;malmerspach;Forêt communale de Malmerspach;2;21680199300017;CFOMALMERS;;COMMUNE de MALMERSPACH ;68550;MALMERSPACH;;;;68;01/01/1964;31/12/9999
8025;F08315U;MANSPACH;120.144;NON;RF;;;PLAINE;X;21;21680200900011;CFOMANSPAC;de;manspach ;Forêt communale de Manspach ;2;21680200900011;CFOMANSPAC;;COMMUNE de MANSPACH ;68210;MANSPACH;;;;68;01/01/1964;31/12/9999
8025;F08980J;MASEVAC;1257.1889;NON;RF;;;MONTAGNE;X;21;20005943400015;CFONMASEVA;de;masevaux;Forêt communale de Masevaux;;20005943400015;CFONMASEVA;;COMMUNE DE MASEVAUX-NIEDERBRUCK ;68290;MASEVAUX;;;;68;01/01/1964;31/12/9999
8025;F08982L;MASEVAD;720.2996;OUI;RF;;172986/344415;;X;1;11007001800012;MINAGRI;de;masevaux;Forêt domaniale de Masevaux;1;66204311600018;ONFDG;;ETABLISSEMENT DIRECTION GENERALE L'O.N.F.;75570;PARIS CEDEX 12;;;;68;01/01/1964;31/12/9999
8025;F08992V;MASEVAE;21.249;NON;RF;;;MONTAGNE;X;39;18680426600010;EGMASE;de l';église catholique de masevaux;Forêt de l'Eglise Catholique De Masevaux;2;18680426600010;EGMASE;;CONSEIL FABRIQUE - EGLISE CATHOLIQUE DE MASEVAUX;68290;MASEVAUX;;;;68;01/01/1964;31/12/9999
8025;F08791C;MERT;33.3492;NON;RF;;;PLAINE;X;21;21680202500017;CFOMERTZEN;de;mertzen ;Forêt communale de Mertzen ;2;21680202500017;CFOMERTZEN;;COMMUNE de MERTZEN ;68210;MERTZEN;;;;68;01/01/1964;31/12/9999
8025;F08504B;MEYENHEI;117.7923;NON;RF;;;PLAINE;X;21;21680205800018;CFOMEYENHE;de;meyenheim;Forêt communale de Meyenheim;2;21680205800018;CFOMEYENHE;;COMMUNE de MEYENHEIM ;68890;MEYENHEIM;;;;68;01/01/1964;31/12/9999
8025;F08658Z;MICHELB;32.5698;NON;RF;;;PLAINE;X;21;21680207400015;CFOMICHEBB;de;michelbach-le-bas;Forêt communale de Michelbach-Le-Bas;2;21680207400015;CFOMICHEBB;;COMMUNE de MICHELBACH LE BAS ;68730;MICHELBACH LE BAS;;;;68;01/01/1964;31/12/9999
8025;F08748L;MICHELBA;33.1716;NON;RF;;;PLAINE;X;21;20005347800018;CFONASPACH;de;michelbach;Forêt communale de Michelbach;;20005347800018;CFONASPACH;;COMMUNE DE ASPACH-MICHELBACH ;68700;ASPACH LE HAUT;;;;68;01/01/1964;31/12/9999
8025;F08710Z;MICHELH;59.05;NON;RF;;;PLAINE;X;21;21680208200018;CFOMICHEBH;de;michelbach-le-haut;Forêt communale de Michelbach-Le-Haut;2;21680208200018;CFOMICHEBH;;COMMUNE de MICHELBACH LE HAUT ;68220;MICHELBACH LE H AUT;;;;68;01/01/1964;31/12/9999
8025;F08347A;MITZACH;360.4325;NON;RF;;;MONTAGNE;X;21;21680211600014;CFOMITZACH;de;mitzach;Forêt communale de Mitzach;2;21680211600014;CFOMITZACH;;COMMUNE de MITZACH ;68470;MITZACH;;;;68;01/01/1964;31/12/9999
8025;F08454D;MOER;141.1887;NON;RF;;;MONTAGNE;X;21;21680212400018;CFOMOERNAC;de;moernach;Forêt communale de Moernach;2;21680212400018;CFOMOERNAC;;COMMUNE de MOERNACH ;68480;MOERNACH;;;;68;01/01/1964;31/12/9999
8025;F08591K;MOLLAU;454.52;NON;RF;;;MONTAGNE;X;21;21680213200011;CFOMOLLAU;de;mollau;Forêt communale de Mollau;2;21680213200011;CFOMOLLAU;;COMMUNE de MOLLAU ;68470;MOLLAU;;;;68;01/01/1964;31/12/9999
8025;F08391S;MONT;88.4404;OUI;RF;;172943/343611;;X;1;11007001800012;MINAGRI;de;montingaut;Forêt domaniale de Montingaut;1;66204311600018;ONFDG;;ETABLISSEMENT DIRECTION GENERALE L'O.N.F.;75570;PARIS CEDEX 12;;;;68;01/01/1964;31/12/9999
8025;F08474X;MONTREJ;122.3949;NON;RF;;;PLAINE;X;21;21680214000014;CFOMONTREJ;de;montreux-jeune ;Forêt communale de Montreux-Jeune ;2;21680214000014;CFOMONTREJ;;COMMUNE de MONTREUX JEUNE ;68210;MONTREUX JEUNE;;;;68;01/01/1964;31/12/9999
8025;F08578X;MONTREV;68.7859;NON;RF;;;PLAINE;X;21;21680215700018;CFO68210MO;de;montreux-vieux ;Forêt communale de Montreux-Vieux ;2;21680215700018;CFO68210MO;;COMMUNE de MONTREUX VIEUX ;68210;MONTREUX VIEUX;;;;68;01/01/1964;31/12/9999
8025;F08458H;MOOS;157.6237;NON;RF;;;PLAINE;X;21;21680216500011;CFOMOOSLAR;de;mooslargue ;Forêt communale de Mooslargue ;2;21680216500011;CFOMOOSLAR;;COMMUNE de MOOSLARGUE ;68580;MOOSLARGUE;;;;68;01/01/1964;31/12/9999
8025;F08361O;MOOSCH;887.42;NON;RF;;;MONTAGNE;X;21;21680217300056;CFOMOOSCH;de;moosch;Forêt communale de Moosch;2;21680217300056;CFOMOOSCH;;COMMUNE de MOOSCH ;68690;MOOSCH;;;;68;01/01/1964;31/12/9999
8025;F08881O;MORSCHB;42.9137;NON;RF;;;PLAINE;X;21;21680218100018;CFOMORSCHW;de;morschwiller-le-bas;Forêt communale de Morschwiller-Le-Bas;2;21680218100018;CFOMORSCHW;;COMMUNE de MORSCHWILLER LE BAS ;68790;MORSCHWILLER LE BAS;;;;68;01/01/1964;31/12/9999
8025;F08868B;MORTZWIL;146.5623;NON;RF;;;PLAINE;X;21;20005493000017;CFONSOULTZ;de;mortzwiller;Forêt communale de Mortzwiller;;20005493000017;CFONSOULTZ;;COMMUNE LE HAUT SOULTZBACH ;68780;MORTZWILLER;;;;68;01/01/1964;31/12/9999
8025;F08418T;MUES;147.925;NON;RF;;;PLAINE;X;21;21680221500014;CFOMUESPAC;de;muespach ;Forêt communale de Muespach ;2;21680221500014;CFOMUESPAC;;COMMUNE de MUESPACH ;68640;MUESPACH;;;;68;01/01/1964;31/12/9999
8025;F08749M;MUESH;66.1573;NON;RF;;;PLAINE;X;21;21680222300018;CFOMUESPHA;de;muespach-le-haut;Forêt communale de Muespach-Le-Haut;;21680222300018;CFOMUESPHA;;COMMUNE DE MUESPACH LE HAUT ;68640;MUESPACH LE HAUT;;;;68;01/01/1964;31/12/9999
8025;F08261S;MULHOUSE;2.98;NON;RF;;;PLAINE;X;21;21680224900013;CFOMULHOUS;de;mulhouse;Forêt communale de Mulhouse;2;21680224900013;CFOMULHOUS;;VILLE DE MULHOUSE ;68948;MULHOUSE CEDEX 9;;;;68;01/01/1964;31/12/9999
8025;F08545Q;MUNWILLE;6.21;NON;RF;;;PLAINE;X;21;21680228000018;CFOMUNWILL;de;munwiller;Forêt communale de Munwiller;2;21680228000018;CFOMUNWILL;;COMMUNE de MUNWILLER ;68250;MUNWILLER;;;;68;01/01/1964;31/12/9999
8025;F08955K;NEUW;4.9563;NON;RF;;;PLAINE;X;21;21680232200018;CNNEUWIL;de;neuwiller;Forêt communale de Neuwiller;2;21680232200018;CNNEUWIL;;COMMUNE DE NEUWILLER ;68220;NEUWILLER;;;;68;01/01/1964;31/12/9999
8025;F08686B;NIBRUCK;49.4052;NON;RF;;;MONTAGNE;X;21;20005943400015;CFONMASEVA;de;niederbruck;Forêt communale de Niederbruck;;20005943400015;CFONMASEVA;;COMMUNE DE MASEVAUX-NIEDERBRUCK ;68290;MASEVAUX;;;;68;01/01/1964;31/12/9999
8025;F08276H;NIEDEREN;53.8777;NON;RF;;;PLAINE;X;21;21680234800013;CFONIEDERE;de;niederentzen;Forêt communale de Niederentzen;2;21680234800013;CFONIEDERE;;COMMUNE de NIEDERENTZEN ;68127;NIEDERENTZEN;;;;68;01/01/1964;31/12/9999
8025;F08446V;NIEDERHE;101.974;NON;RF;;;PLAINE;X;21;21680235500018;CFONIEDERH;de;niederhergheim;Forêt communale de Niederhergheim;2;21680235500018;CFONIEDERH;;COMMUNE de NIEDERHERGHEIM ;68250;NIEDERHERGHEIM;;;;68;01/01/1964;31/12/9999
8025;F08971A;OBERBRUC;57.7742;NON;RF;;;MONTAGNE;X;21;21680239700010;CFOOBERBRU;d';oberbruck;Forêt communale d'Oberbruck;2;21680239700010;CFOOBERBRU;;COMMUNE d'OBERBRUCK ;68290;OBERBRUCK;;;;68;01/01/1964;31/12/9999
8025;F08882P;OBERENTZ;89.137;NON;RF;;;PLAINE;X;21;21680241300015;CFOOBERENT;d';oberentzen;Forêt communale d'Oberentzen;2;21680241300015;CFOOBERENT;;COMMUNE de OBERENTZEN ;68250;OBERENTZEN;;;;68;01/01/1964;31/12/9999
8025;F08416R;OBERHERG;440.1388;NON;RF;;;PLAINE;X;21;21680242100018;CFOOBERHER;d';oberhergheim;Forêt communale d'Oberhergheim;2;21680242100018;CFOOBERHER;;COMMUNE de OBERHERGHEIM ;68127;OBERHERGHEIM;;;;68;01/01/1964;31/12/9999
